SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-1-2018,Vacant Land,1829 College St,Greenville,TX,75401,13000,0,,Little Frank Sub,,8451,,697,,,Sold,,,http://www.redfin.com/TX/Greenville/1829-College-St-75401/home/33830229,NTREIS,13836570,N,Y,33.143658,-96.124178
PAST SALE,June-29-2018,Vacant Land,509 E Richmond,Quinlan,TX,75474,12500,0,,Terrell Add,,12589,,669,,,Sold,,,http://www.redfin.com/TX/Quinlan/509-E-Richmond-Ave-75474/home/33866739,NTREIS,13858530,N,Y,32.909058,-96.129119
PAST SALE,March-12-2019,Vacant Land,34 Amy Dr,Hawk Cove,TX,75474,11500,0,,Whiskers Retreat Instl #1,,32147,,413,,,Sold,,,http://www.redfin.com/TX/Hawk-Cove/34-Amy-Dr-75474/home/147024168,NTREIS,13932384,N,Y,32.887394,-96.079359
PAST SALE,January-31-2020,Vacant Land,Fox Point Cir,Quinlan,TX,75474,11500,0,,Fox Point Club Sec III,,21301,,88,,15,Sold,,,http://www.redfin.com/TX/Unknown/Fox-Point-Cir-75474/home/33773393,NTREIS,14156714,N,Y,32.877434,-96.062967
PAST SALE,September-17-2018,Vacant Land,10180 Flower St,Wills Point,TX,75169,10500,0,,Panorama Estates,,12197,,589,,,Sold,,,http://www.redfin.com/TX/Wills-Point/10180-Flower-St-75169/home/33852407,NTREIS,13893835,N,Y,32.854623,-96.050229
PAST SALE,May-15-2018,Vacant Land,0 Morris Dr,Hawk Cove,TX,75474,10500,0,,Whiskers Retreat,,19820,,714,,,Sold,,,http://www.redfin.com/TX/Hawk-Cove/Morris-Dr-75474/home/33874808,NTREIS,13741326,N,Y,32.884644,-96.081535
PAST SALE,April-2-2019,Vacant Land,0 St. John St,Greenville,TX,75401,10000,0,,Orig Town Of Greenville,,8625,,392,,,Sold,,,http://www.redfin.com/TX/Greenville/Saint-John-St-75401/home/147555541,NTREIS,13951156,N,Y,33.149192,-96.108516
PAST SALE,December-3-2019,Vacant Land,0 Hillside Dr,Lone Oak,TX,75453,10000,0,,Rolling Hills Sec II,,12197,,147,,,Sold,,,http://www.redfin.com/TX/Unknown/Hillside-75453/home/33858644,NTREIS,14149831,N,Y,32.944025,-95.980439
PAST SALE,December-12-2019,Vacant Land,408 S Spencer St,Wolfe City,TX,75496,10000,0,,ORIG TOWN OF WOLFE CITY,,22651,,138,,,Sold,,,http://www.redfin.com/TX/Wolfe-City/408-Spencer-St-75496/home/33852007,NTREIS,14212405,N,Y,33.3671606,-96.0655246
PAST SALE,August-16-2018,Vacant Land,Fox Point Cir,Quinlan,TX,75474,9500,0,,Fox Point Club Add 03,,17624,,621,,15,Sold,,,http://www.redfin.com/TX/Quinlan/2453-Fox-Point-Rd-75474/home/33773370,NTREIS,13105419,N,Y,32.8782962,-96.0628136
PAST SALE,October-30-2019,Vacant Land,901 Plum St,Commerce,TX,75428,9500,0,,Orig Town Of Commerce,,,,181,,,Sold,,,http://www.redfin.com/TX/Commerce/901-Plum-St-75428/home/33841123,NTREIS,14082958,N,Y,33.2530698,-95.896311
PAST SALE,November-11-2019,Vacant Land,0 Williams Dr,Commerce,TX,75428,9500,0,,Orig Town Of Commerce,,,,169,,,Sold,,,http://www.redfin.com/TX/Commerce/Williams-Dr-75428/home/33841351,NTREIS,14082963,N,Y,33.252973,-95.890992
PAST SALE,February-27-2019,Vacant Land,1004 Hemlock Dr,West Tawakoni,TX,75474,9000,0,,Banner Add,,17424,,426,,,Sold,,,http://www.redfin.com/TX/West-Tawakoni/1004-Hemlock-Dr-75474/home/33790936,NTREIS,14001620,N,Y,32.890689,-96.013298
PAST SALE,September-10-2019,Vacant Land,2305 Bourland St,Greenville,TX,75401,8700,0,,ORIG TOWN OF GREENVILLE,,8668,,231,,,Sold,,,http://www.redfin.com/TX/Greenville/2305-Bourland-St-75401/home/168785000,NTREIS,14172475,N,Y,33.143143,-96.1047314
PAST SALE,November-11-2019,Vacant Land,0 Cedar St,Commerce,TX,75428,8500,0,,Orig Town Of Commerce,,,,169,,,Sold,,,http://www.redfin.com/TX/Commerce/Cedar-St-75428/home/33839298,NTREIS,14082952,N,Y,33.254497,-95.895411
PAST SALE,June-28-2019,Vacant Land,109 Vista Cir,West Tawakoni,TX,75474,7900,0,,Bellavista Una Add,,10716,,305,,,Sold,,,http://www.redfin.com/TX/West-Tawakoni/109-Vista-Cir-75474/home/33790463,NTREIS,14096907,N,Y,32.906461,-96.031377
PAST SALE,January-14-2019,Vacant Land,0 Robin,Hawk Cove,TX,75474,7900,0,,Whiskers Retreat Instl #1,,8538,,470,,,Sold,,,http://www.redfin.com/TX/Quinlan/9321-Robin-Rd-75474/home/33873884,NTREIS,13805679,N,Y,32.884597,-96.084045
PAST SALE,February-23-2020,Vacant Land,905 Cedar St,Commerce,TX,75428,7900,0,,ORIG TOWN OF COMMERCE,,16814,,65,,,Sold,,,http://www.redfin.com/TX/Commerce/905-Cedar-St-75428/home/33841294,NTREIS,14212346,N,Y,33.253728,-95.8962975
PAST SALE,January-24-2019,Vacant Land,1517 Sayle St,Greenville,TX,75401,7000,0,,Feagin Add,,9104,,460,,,Sold,,,http://www.redfin.com/TX/Greenville/1517-Sayle-St-75401/home/33810961,NTREIS,13977520,N,Y,33.146822,-96.115213
PAST SALE,October-30-2019,Vacant Land,0 Pine St,Commerce,TX,75428,6900,0,,Orig Town Of Commerce,,,,181,,,Sold,,,http://www.redfin.com/TX/Commerce/Pine-St-75428/home/33841267,NTREIS,14082969,N,Y,33.253372,-95.895483
PAST SALE,June-7-2018,Vacant Land,Lakewood Dr,Quinlan,TX,75474,6500,0,,Waco Bay Estates,,31537,,691,,,Sold,,,http://www.redfin.com/TX/Quinlan/Lakewood-Dr-75474/home/33869331,NTREIS,13834279,N,Y,32.841315,-96.024629
PAST SALE,January-14-2019,Vacant Land,611 N US Highway 69,Celeste,TX,75423,6200,0,,Orig Town Of Celeste,,9714,,470,,,Sold,,,http://www.redfin.com/TX/Celeste/611-N-U-S-Highway-69-75423/home/148567554,NTREIS,13993163,N,Y,33.2881429,-96.1905886
PAST SALE,January-25-2019,Vacant Land,Fm 499,Campbell,TX,75422,6150,0,,Downing William 19-5,,9975,,459,,,Sold,,,http://www.redfin.com/TX/Campbell/FM499-Unknown/home/148562546,NTREIS,13993151,N,Y,33.14896,-95.953361
PAST SALE,August-7-2019,Vacant Land,Scenic Dr,Lone Oak,TX,75453,6000,0,,Holiday Hills,,9583,,265,,,Sold,,,http://www.redfin.com/TX/Unknown/Scenic-Dr-75453/home/33821376,NTREIS,14082315,N,Y,32.91506,-95.968768
PAST SALE,February-5-2020,Vacant Land,4275 Geronimo,Lone Oak,TX,75453,5500,0,,Kiowa Village Add,,9583,,83,,4,Sold,,,http://www.redfin.com/TX/Lone-Oak/4275-Geronimo-75453/home/33825503,NTREIS,14268258,N,Y,32.9255319,-95.968872
PAST SALE,December-20-2019,Vacant Land,Mockingbird Rd,Quinlan,TX,75474,5000,0,,Mulberry Cove Estate Add,,10498,,130,,,Sold,,,http://www.redfin.com/TX/Unknown/Mockingbird-Rd-75474/home/33834687,NTREIS,14233948,N,Y,32.873265,-96.090531
PAST SALE,December-20-2019,Vacant Land,Mockingbird Rd,Quinlan,TX,75474,5000,0,,Mulberry Cove Estate Add,,10498,,130,,,Sold,,,http://www.redfin.com/TX/Unknown/Mockingbird-Rd-75474/home/33834682,NTREIS,14233958,N,Y,32.873458,-96.090529
PAST SALE,June-28-2019,Vacant Land,Acres Dr,Quinlan,TX,75474,4900,0,,E-Z Living Acres East Add,,18513,,305,,,Sold,,,http://www.redfin.com/TX/Unknown/Acres-Dr-75474/home/33806543,NTREIS,14044531,N,Y,32.884394,-96.068392
PAST SALE,December-20-2019,Vacant Land,0 Lone Star Dr,Quinlan,TX,75474,4000,0,,Whiskers Retreat Instl #6,,11021,,130,,,Sold,,,http://www.redfin.com/TX/Unknown/Lone-Star-Dr-75474/home/33875951,NTREIS,14230731,N,Y,32.885959,-96.090078
PAST SALE,December-27-2019,Vacant Land,Longview Ln,Lone Oak,TX,75453,3069,0,,Villages At Lone Oak Ph 2,,14854,,123,,8,Sold,,,http://www.redfin.com/TX/Unknown/Longview-Ln-75453/home/33731215,NTREIS,14223941,N,Y,32.978276,-96.004949
PAST SALE,October-18-2018,Vacant Land,Overlook Loop,Lone Oak,TX,75453,2100,0,,Villages At Lone Oak Ph 6,,10367,,558,,,Sold,,,http://www.redfin.com/TX/Lone-Oak/Overlook-Loop-75453/home/146685385,NTREIS,13913948,N,Y,32.986729,-96.000685
