SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-6-2019,Vacant Land,21900 State Highway 279,Cross Plains,TX,76443,134000,0,,Scattered Oaks Sub,,880348,2007,380,,,Sold,,,http://www.redfin.com/TX/Cross-Plains/21900-TX-279-76443/home/55041906,NTREIS,14012272,N,Y,32.022816,-99.128397
PAST SALE,August-14-2018,Vacant Land,7 Mesquite Dr,Early,TX,76802,59000,0,,,,312979,,584,,,Sold,,,http://www.redfin.com/TX/Early/7-Mesquite-Dr-76802/home/145866440,NTREIS,13852513,N,Y,31.7131749,-98.9183675
PAST SALE,January-16-2019,Vacant Land,10 Sleepy Oaks Ln,Early,TX,76802,50000,0,,Jenkins Spgs Estates,,435600,,429,,,Sold,,,http://www.redfin.com/TX/Unknown/10-Sleepy-Oaks-Ln-76802/home/147564609,NTREIS,13952593,N,Y,31.747776,-98.888205
PAST SALE,March-28-2019,Vacant Land,6 Sleepy Oaks Ln,Early,TX,76802,27500,0,,Jenkins Spgs Estates,,217800,,358,,,Sold,,,http://www.redfin.com/TX/Unknown/6-Sleepy-Oaks-Ln-76802/home/147558000,NTREIS,13952235,N,Y,31.750458,-98.888726
PAST SALE,April-12-2017,Vacant Land,500 Sunrise St,Early,TX,76802,79000,0,,Patrick Sullivan 17 Abs 827,,436036,,1073,,,Sold,,,http://www.redfin.com/TX/Early/500-Sunrise-Dr-76802/home/55043582,NTREIS,13373713,N,Y,31.7415963,-98.9319944
PAST SALE,June-7-2019,Vacant Land,Single Tree Dr,Early,TX,76802,32500,0,,Singletree Sub,,192535,,287,,,Sold,,,http://www.redfin.com/TX/Early/Single-Tree-Dr-76802/home/147431003,NTREIS,14072232,N,Y,31.763765,-98.931695
PAST SALE,July-11-2019,Vacant Land,4021 County Rd,Early,TX,76802,33000,0,,Singletree,,217800,,253,,,Sold,,,http://www.redfin.com/TX/Early/4021-County-Road-344-76802/home/167080433,NTREIS,14113156,N,Y,31.7716059,-98.919136
PAST SALE,August-27-2019,Vacant Land,615 Longhorn Dr,Early,TX,76802,160000,0,,Sophia J  St John,,43560,2012,206,,,Sold,,,http://www.redfin.com/TX/Early/615-Longhorn-Dr-76802/home/74990283,NTREIS,14067429,N,Y,31.754117,-98.9251452
PAST SALE,September-13-2019,Vacant Land,250 Valley Vis,Early,TX,76801,12000,0,,"BROWN CO SCHOOL LAND, SURVEY 367, ABSTRACT 10",,27966,,189,,,Sold,,,http://www.redfin.com/TX/Early/250-Valley-Vis-76802/home/169055836,NTREIS,14184793,N,Y,31.7675576,-98.9436083
PAST SALE,November-21-2019,Vacant Land,1721 CR 318,Early,TX,76802,45000,0,,Richland Estates,,60331,,120,,,Sold,,,http://www.redfin.com/TX/Early/1721-Co-Rd-318-76802/home/74987523,NTREIS,14138619,N,Y,31.735153,-98.918471
